timestamp,AX,AY,AZ,GX,GY,GZ,label
2025-12-10T17:24:17.677200,0.01,-0.984,-0.069,-0.611,-0.327,0.408,idle
2025-12-10T17:24:17.703842,0.01,-0.984,-0.069,-0.611,-0.327,0.408,idle
2025-12-10T17:24:17.739141,0.01,-0.984,-0.069,-0.611,-0.327,0.408,idle
2025-12-10T17:24:17.771220,0.01,-0.984,-0.069,-0.611,-0.327,0.408,idle
2025-12-10T17:24:17.803297,0.01,-0.984,-0.069,-0.611,-0.327,0.408,idle
2025-12-10T17:24:17.835265,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:17.867151,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:17.898164,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:17.930124,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:17.962172,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:17.994275,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.026036,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.058157,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.090220,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.122064,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.154329,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.186306,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.218262,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.249748,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.280906,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.312680,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.343697,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.375730,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.406714,0.017,-0.981,-0.065,0.649,0.653,-0.572,idle
2025-12-10T17:24:18.437657,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.468763,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.500636,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.531621,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.563670,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.594626,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.626705,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.658736,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.690784,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.721711,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.753759,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.783225,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.817735,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.849787,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.880814,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.911777,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.943428,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.963772,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:18.990460,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.022511,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.054488,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.086412,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.117445,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.143125,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.165311,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.196612,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.228419,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.260445,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.292422,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.324402,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.356548,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.388330,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.420284,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.452394,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.482821,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.513403,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.545497,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.576202,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.608358,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.639458,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.671675,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.703695,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.733634,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.764529,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.796589,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.828614,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.860405,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.891475,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.923586,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.955457,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:19.987700,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:20.019623,0.014,-0.982,-0.065,0.004,-0.979,-0.062,idle
2025-12-10T17:24:20.043356,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.067534,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.098520,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.130533,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.161563,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.193567,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.223920,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.255904,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.283858,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.319025,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.350574,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.382479,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.414510,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.446532,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.478509,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.510555,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.542528,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.573280,0.017,-0.978,-0.057,0.929,2.333,0.478,idle
2025-12-10T17:24:20.604564,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.636504,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.666476,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.698565,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.730523,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.761470,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.793849,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.825523,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.857679,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.883371,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.914220,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.943506,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:20.978145,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.008310,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.040258,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.071733,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.103603,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.134702,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.166685,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.198604,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.230554,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.262120,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.294099,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.326134,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.358102,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.389593,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.420498,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.451537,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.483546,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.514415,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.543610,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.577457,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.609507,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.641720,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.673425,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.705522,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.736719,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.767677,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.798807,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.829384,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.860433,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.891817,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.923070,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.955026,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:21.987065,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.025062,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.082045,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.114096,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.144152,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.178015,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.210129,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.242130,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.273174,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.305072,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.337146,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.369120,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.401068,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.431989,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.463116,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.495099,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.527201,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.559117,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.590065,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.622084,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.654116,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.686116,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.717102,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.748081,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.780150,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.812193,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.844223,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.875114,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.907299,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.939307,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:22.971322,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.003679,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.035278,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.067255,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.099284,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.130188,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.162176,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.194201,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.224180,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.258239,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.290364,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.322272,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.345332,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.370289,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.402351,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.434192,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.466308,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.497401,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.529151,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.560456,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.591089,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.623090,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.655111,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.687005,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.718085,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.750117,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.782430,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.813924,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.845975,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.878072,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.909966,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.940062,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:23.972051,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.003202,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.034367,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.065901,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.097245,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.129127,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.160259,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.192343,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.224282,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.256295,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.288307,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.320233,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.352288,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.384280,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.416307,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.447152,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.478233,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.510213,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.542252,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.574210,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.606291,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.638278,0.013,-0.981,-0.049,0.012,-0.979,-0.062,idle
2025-12-10T17:24:24.663638,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.686270,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.718264,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.750364,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.782280,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.813234,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.843680,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.877150,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.909350,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.941377,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:24.973417,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:25.005595,0.003,-0.974,-0.065,-0.261,-0.537,-0.43,idle
2025-12-10T17:24:25.037371,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.069398,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.101392,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.133376,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.164388,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.195606,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.226402,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.258318,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.290396,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.322847,0.008,-0.98,-0.069,1.979,0.373,0.618,idle
2025-12-10T17:24:25.353981,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.386062,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.418037,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.450021,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.482022,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.513013,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.544967,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.576891,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.608965,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.640968,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.672035,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.703989,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.735041,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.765992,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.797903,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.829111,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.860961,0.006,-0.981,-0.061,-0.261,-1.307,-0.99,idle
2025-12-10T17:24:25.892973,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:25.923982,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:25.954983,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:25.986980,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.018997,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.051097,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.082956,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.114978,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.146909,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.178777,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.210869,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.242915,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.274598,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.305499,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.337204,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.368869,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.400566,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.432655,-0.004,-0.984,-0.068,1.419,0.023,-1.342,idle
2025-12-10T17:24:26.463351,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.495630,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.527691,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.558740,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.583507,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.604637,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.635581,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.667565,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.699597,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.731577,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.762616,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.793680,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.825518,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.857448,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.888609,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.920425,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.943523,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
2025-12-10T17:24:26.967570,0.009,-0.983,-0.06,-0.001,-0.984,-0.062,idle
